customer_id,recency,frequency,monetary,R,F,M,rfm_score,rfm_total,age,gender,region,loyalty_tier,avg_order_value,total_orders,online_ratio,avg_discount_used,customer_lifetime_days,category_diversity,gender_enc,region_enc,loyalty_enc
CUST00439,14,32,30629.71,3,2,4,324,9,29,F,Central,Bronze,957.1784375,32,0.5625,0.01875,1079,5,1,0,0
CUST00440,7,39,28839.79,4,4,4,444,12,68,M,South,Platinum,739.4817948717949,39,0.717948717948718,0.03205128205128205,1059,5,0,3,3
CUST00441,35,32,19082.31,2,2,1,221,5,40,M,West,Gold,596.3221875,32,0.6875,0.028125,1052,5,0,4,2
CUST00442,5,47,31590.89,5,5,5,555,15,32,F,West,Bronze,672.1465957446809,47,0.5957446808510638,0.014893617021276595,1091,5,1,4,0
CUST00443,11,38,26463.25,4,4,3,443,11,45,M,Central,Silver,696.4013157894736,38,0.7631578947368421,0.021052631578947368,1081,5,0,0,1
CUST00444,17,30,26599.82,3,1,3,313,7,51,F,Central,Gold,886.6606666666667,30,0.6,0.028333333333333332,1052,5,1,0,2
CUST00445,19,34,31450.0,3,3,5,335,11,19,F,South,Bronze,925.0,34,0.6764705882352942,0.010294117647058823,1074,5,1,3,0
CUST00446,24,38,28582.83,2,4,4,244,10,49,M,South,Gold,752.1797368421053,38,0.5789473684210527,0.02368421052631579,1068,5,0,3,2
CUST00447,11,43,35154.72,4,5,5,455,14,40,F,North,Gold,817.5516279069768,43,0.627906976744186,0.012790697674418606,1057,5,1,2,2
CUST00448,17,32,22206.670000000002,3,2,2,322,7,39,F,West,Bronze,693.9584375000001,32,0.59375,0.0234375,1072,5,1,4,0
CUST00449,15,37,23427.43,3,4,2,342,9,68,F,West,Bronze,633.1737837837838,37,0.4864864864864865,0.03648648648648649,1063,5,1,4,0
CUST00450,17,34,27890.55,3,3,4,334,10,42,M,Central,Platinum,820.310294117647,34,0.6764705882352942,0.029411764705882353,1077,5,0,0,3
CUST00451,32,34,24876.95,2,3,3,233,8,39,M,North,Silver,731.6750000000001,34,0.5588235294117647,0.026470588235294117,1024,5,0,2,1
CUST00452,23,32,27170.99,2,2,3,223,7,39,F,West,Bronze,849.0934375,32,0.4375,0.01875,1035,5,1,4,0
CUST00453,14,33,23337.06,3,2,2,322,7,66,M,North,Bronze,707.1836363636364,33,0.6363636363636364,0.03181818181818182,1071,5,0,2,0
CUST00454,5,23,16304.85,5,1,1,511,7,69,M,North,Bronze,708.9065217391304,23,0.782608695652174,0.02826086956521739,1055,5,0,2,0
CUST00455,9,42,34092.93,4,5,5,455,14,59,F,Central,Silver,811.7364285714286,42,0.8333333333333334,0.02619047619047619,1053,5,1,0,1
CUST00456,13,34,20276.64,3,3,1,331,7,23,M,North,Silver,596.3717647058824,34,0.6764705882352942,0.025,1064,5,0,2,1
CUST00457,56,32,25842.38,1,2,3,123,6,32,F,South,Platinum,807.574375,32,0.53125,0.021875,957,5,1,3,3
CUST00458,25,42,32774.65,2,5,5,255,12,60,F,South,Bronze,780.3488095238096,42,0.5714285714285714,0.02857142857142857,1060,5,1,3,0
CUST00459,10,33,18756.36,4,2,1,421,7,54,F,East,Silver,568.3745454545455,33,0.5151515151515151,0.027272727272727275,1070,5,1,1,1
CUST00460,6,44,32248.67,4,5,5,455,14,50,M,Central,Silver,732.9243181818182,44,0.6590909090909091,0.03636363636363637,1049,5,0,0,1
CUST00461,8,45,35137.72,4,5,5,455,14,25,F,East,Bronze,780.8382222222223,45,0.6,0.037777777777777785,1013,5,1,1,0
CUST00462,10,33,22977.75,4,2,2,422,8,61,M,South,Bronze,696.2954545454545,33,0.6666666666666666,0.03333333333333333,1031,5,0,3,0
CUST00463,38,44,34241.77,2,5,5,255,12,61,M,East,Platinum,778.2220454545454,44,0.6363636363636364,0.026136363636363638,1050,5,0,1,3
CUST00464,10,46,36766.38,4,5,5,455,14,22,F,Central,Gold,799.2691304347826,46,0.5217391304347826,0.02391304347826087,1085,5,1,0,2
CUST00465,78,36,28185.73,1,3,4,134,8,56,M,Central,Bronze,782.9369444444444,36,0.6944444444444444,0.03194444444444445,1014,5,0,0,0
CUST00466,12,39,22481.94,4,4,2,442,10,21,M,North,Silver,576.4599999999999,39,0.8717948717948718,0.03333333333333333,1084,5,0,2,1
CUST00467,54,29,20885.9,1,1,1,111,3,23,F,West,Bronze,720.2034482758621,29,0.5862068965517241,0.015517241379310345,1025,5,1,4,0
CUST00468,36,31,20748.78,2,2,1,221,5,62,M,North,Silver,669.3154838709677,31,0.5161290322580645,0.035483870967741936,1057,5,0,2,1
CUST00469,48,34,25168.02,1,3,3,133,7,49,M,Central,Silver,740.2358823529412,34,0.5588235294117647,0.03970588235294118,1004,5,0,0,1
CUST00470,5,21,13253.76,5,1,1,511,7,69,F,South,Silver,631.1314285714286,21,0.6666666666666666,0.011904761904761904,1075,5,1,3,1
CUST00471,13,35,24054.42,3,3,2,332,8,47,F,South,Platinum,687.2691428571428,35,0.5142857142857142,0.02142857142857143,1047,5,1,3,3
CUST00472,24,32,30360.26,2,2,4,224,8,64,F,North,Silver,948.758125,32,0.46875,0.0078125,1001,5,1,2,1
CUST00473,49,39,28002.69,1,4,4,144,9,52,M,Central,Bronze,718.0176923076923,39,0.6410256410256411,0.021794871794871797,1012,5,0,0,0
CUST00474,52,39,18945.73,1,4,1,141,6,57,M,South,Silver,485.7879487179487,39,0.6410256410256411,0.016666666666666666,1000,5,0,3,1
CUST00475,27,35,24425.329999999998,2,3,2,232,7,69,M,Central,Bronze,697.8665714285713,35,0.5714285714285714,0.02,989,5,0,0,0
CUST00476,33,40,31594.98,2,4,5,245,11,33,M,South,Bronze,789.8745,40,0.575,0.0175,1043,5,0,3,0
CUST00477,25,41,34592.23,2,5,5,255,12,30,F,Central,Bronze,843.7129268292683,41,0.5609756097560976,0.01951219512195122,1013,5,1,0,0
CUST00478,3,28,22378.46,5,1,2,512,8,67,M,East,Bronze,799.2307142857143,28,0.5357142857142857,0.028571428571428574,966,5,0,1,0
CUST00479,3,43,32299.81,5,5,5,555,15,59,M,Central,Silver,751.1583720930233,43,0.6511627906976745,0.01976744186046512,1060,5,0,0,1
CUST00480,10,43,33673.26,4,5,5,455,14,47,F,Central,Bronze,783.099069767442,43,0.6046511627906976,0.02674418604651163,1015,5,1,0,0
CUST00481,31,31,19038.69,2,2,1,221,5,36,F,North,Silver,614.1512903225806,31,0.6451612903225806,0.03225806451612903,1050,5,1,2,1
CUST00482,54,32,26467.57,1,2,3,123,6,34,F,East,Silver,827.1115625,32,0.6875,0.029687500000000002,1037,5,1,1,1
CUST00483,18,36,24534.47,3,3,3,333,9,36,M,West,Bronze,681.5130555555556,36,0.6388888888888888,0.036111111111111115,1070,5,0,4,0
CUST00484,30,30,20013.53,2,1,1,211,4,45,M,North,Gold,667.1176666666667,30,0.6,0.023333333333333334,1057,5,0,2,2
CUST00485,2,36,25634.54,5,3,3,533,11,43,M,West,Bronze,712.0705555555555,36,0.5277777777777778,0.022222222222222223,1040,5,0,4,0
CUST00486,16,34,25262.05,3,3,3,333,9,54,M,South,Bronze,743.0014705882353,34,0.7058823529411765,0.008823529411764707,1076,5,0,3,0
CUST00487,3,33,28150.53,5,2,4,524,11,43,F,West,Silver,853.0463636363636,33,0.6363636363636364,0.030303030303030304,945,5,1,4,1
CUST00488,17,35,28837.59,3,3,4,334,10,40,F,Central,Bronze,823.9311428571428,35,0.5714285714285714,0.030000000000000002,985,5,1,0,0
CUST00489,113,32,25408.0,1,2,3,123,6,26,F,West,Bronze,794.0,32,0.625,0.025,879,5,1,4,0
CUST00490,7,39,32343.059999999998,4,4,5,445,13,29,F,North,Silver,829.3092307692307,39,0.5384615384615384,0.020512820512820513,970,5,1,2,1
CUST00491,16,27,21692.93,3,1,2,312,6,18,M,North,Silver,803.4418518518519,27,0.6666666666666666,0.03518518518518519,1023,5,0,2,1
CUST00492,2,44,36037.93,5,5,5,555,15,18,F,West,Bronze,819.0438636363637,44,0.75,0.022727272727272728,1086,5,1,4,0
CUST00493,69,35,25897.19,1,3,3,133,7,64,M,North,Platinum,739.9197142857142,35,0.6285714285714286,0.018571428571428572,1005,5,0,2,3
CUST00494,5,39,30140.51,5,4,4,544,13,51,F,North,Silver,772.8335897435898,39,0.7692307692307693,0.026923076923076925,1080,5,1,2,1
CUST00495,3,32,28054.73,5,2,4,524,11,49,F,West,Gold,876.7103125,32,0.6875,0.021875000000000002,1057,5,1,4,2
CUST00496,68,25,17589.02,1,1,1,111,3,65,M,East,Bronze,703.5608,25,0.84,0.026000000000000002,1001,5,0,1,0
CUST00497,25,38,33714.09,2,4,5,245,11,42,M,East,Silver,887.212894736842,38,0.7368421052631579,0.02631578947368421,956,5,0,1,1
CUST00498,20,43,34872.32,3,5,5,355,13,57,Other,South,Gold,810.9841860465116,43,0.6976744186046512,0.027906976744186046,1041,5,2,3,2
CUST00499,18,34,26238.62,3,3,3,333,9,62,M,North,Silver,771.7241176470588,34,0.6764705882352942,0.01764705882352941,1000,5,0,2,1
CUST00500,10,38,23781.14,4,4,2,442,10,18,M,West,Silver,625.8194736842105,38,0.7105263157894737,0.02236842105263158,1071,5,0,4,1
CUST00501,2,45,35376.270000000004,5,5,5,555,15,33,M,North,Bronze,786.1393333333334,45,0.5777777777777777,0.021111111111111112,1062,5,0,2,0
CUST00502,162,30,20754.1,1,1,1,111,3,56,F,Central,Bronze,691.8033333333333,30,0.5666666666666667,0.021666666666666667,926,5,1,0,0
CUST00503,7,31,31555.4,4,2,5,425,11,22,F,North,Bronze,1017.9161290322581,31,0.6451612903225806,0.017741935483870968,1087,5,1,2,0
CUST00504,8,33,19397.850000000002,4,2,1,421,7,39,F,North,Bronze,587.8136363636364,33,0.5151515151515151,0.024242424242424242,1064,5,1,2,0
CUST00505,20,41,26316.62,3,5,3,353,11,46,M,East,Gold,641.8687804878049,41,0.6829268292682927,0.03902439024390244,1028,5,0,1,2
CUST00506,19,31,20380.66,3,2,1,321,6,20,F,West,Bronze,657.4406451612903,31,0.3548387096774194,0.03870967741935484,1069,5,1,4,0
CUST00507,11,36,29619.45,4,3,4,434,11,29,M,North,Platinum,822.7625,36,0.5555555555555556,0.03333333333333333,1064,5,0,2,3
CUST00508,40,29,22604.12,1,1,2,112,4,43,F,East,Platinum,779.4524137931035,29,0.6206896551724138,0.020689655172413796,1013,5,1,1,3
CUST00509,58,39,32112.39,1,4,5,145,10,33,F,South,Bronze,823.3946153846153,39,0.5384615384615384,0.03333333333333333,1031,5,1,3,0
CUST00510,26,31,19381.55,2,2,1,221,5,68,M,East,Bronze,625.2112903225806,31,0.5161290322580645,0.05322580645161291,1070,5,0,1,0
CUST00511,5,37,23171.53,5,4,2,542,11,54,M,East,Gold,626.2575675675675,37,0.6216216216216216,0.024324324324324326,1078,5,0,1,2
CUST00512,11,31,18225.62,4,2,1,421,7,39,M,East,Platinum,587.9232258064516,31,0.5483870967741935,0.027419354838709678,1010,5,0,1,3
CUST00513,28,43,33801.590000000004,2,5,5,255,12,46,M,North,Bronze,786.0834883720931,43,0.5581395348837209,0.022093023255813953,1046,5,0,2,0
CUST00514,51,42,40379.81,1,5,5,155,11,31,M,North,Bronze,961.4240476190475,42,0.5714285714285714,0.025,1011,5,0,2,0
CUST00515,20,29,24819.95,3,1,3,313,7,45,F,South,Silver,855.8603448275862,29,0.5172413793103449,0.003448275862068966,1054,5,1,3,1
CUST00516,3,34,23810.83,5,3,2,532,10,22,F,Central,Silver,700.3185294117648,34,0.5294117647058824,0.022058823529411766,1072,5,1,0,1
CUST00517,14,34,28998.36,3,3,4,334,10,64,M,Central,Bronze,852.8929411764706,34,0.5,0.03676470588235294,1049,4,0,0,0
CUST00518,7,31,24191.94,4,2,2,422,8,66,M,Central,Silver,780.3851612903226,31,0.5483870967741935,0.024193548387096774,1063,5,0,0,1
CUST00519,9,40,33584.69,4,4,5,445,13,47,M,South,Bronze,839.61725,40,0.65,0.01875,1038,5,0,3,0
CUST00520,30,35,25479.489999999998,2,3,3,233,8,63,F,Central,Bronze,727.9854285714285,35,0.6285714285714286,0.03285714285714286,981,5,1,0,0
CUST00521,3,43,31820.97,5,5,5,555,15,69,M,Central,Bronze,740.0225581395349,43,0.5581395348837209,0.02674418604651163,1072,5,0,0,0
CUST00522,34,40,30065.31,2,4,4,244,10,22,F,East,Bronze,751.63275,40,0.625,0.02125,992,5,1,1,0
CUST00523,80,35,29010.69,1,3,4,134,8,29,F,North,Bronze,828.8768571428571,35,0.6857142857142857,0.030000000000000002,978,5,1,2,0
CUST00524,1,36,32321.44,5,3,5,535,13,33,F,North,Bronze,897.8177777777778,36,0.5277777777777778,0.019444444444444445,1071,5,1,2,0
CUST00525,35,38,25454.58,2,4,3,243,9,43,F,East,Bronze,669.8573684210527,38,0.5526315789473685,0.028947368421052635,1024,5,1,1,0
CUST00526,19,32,18500.05,3,2,1,321,6,43,M,East,Bronze,578.1265625,32,0.625,0.0234375,1034,5,0,1,0
CUST00527,1,26,21281.13,5,1,2,512,8,65,F,East,Bronze,818.505,26,0.7307692307692307,0.028846153846153848,1071,4,1,1,0
CUST00528,31,33,19984.36,2,2,1,221,5,38,M,North,Platinum,605.5866666666667,33,0.8181818181818182,0.0196969696969697,1061,5,0,2,3
CUST00529,59,30,22412.5,1,1,2,112,4,56,M,Central,Bronze,747.0833333333334,30,0.6333333333333333,0.015000000000000001,988,5,0,0,0
CUST00530,6,37,28065.61,4,4,4,444,12,53,F,East,Bronze,758.53,37,0.6486486486486487,0.03918918918918919,1055,5,1,1,0
CUST00531,6,36,27706.13,4,3,4,434,11,50,F,South,Silver,769.6147222222222,36,0.6111111111111112,0.005555555555555555,1087,5,1,3,1
CUST00532,96,36,24195.35,1,3,2,132,6,47,F,East,Platinum,672.0930555555556,36,0.6388888888888888,0.025,992,5,1,1,3
CUST00533,33,44,37131.24,2,5,5,255,12,54,M,West,Bronze,843.8918181818182,44,0.7272727272727273,0.03409090909090909,1062,5,0,4,0
CUST00534,9,41,37613.76,4,5,5,455,14,40,M,East,Silver,917.408780487805,41,0.6341463414634146,0.03170731707317073,1070,5,0,1,1
CUST00535,23,42,30349.3,2,5,4,254,11,27,F,North,Silver,722.6023809523809,42,0.5238095238095238,0.022619047619047622,1034,5,1,2,1
CUST00536,14,25,17814.36,3,1,1,311,5,22,M,East,Silver,712.5744,25,0.72,0.032,1045,5,0,1,1
CUST00537,12,23,18413.07,4,1,1,411,6,53,F,West,Bronze,800.5682608695652,23,0.5652173913043478,0.02391304347826087,1064,5,1,4,0
CUST00538,9,38,33099.15,4,4,5,445,13,51,F,South,Silver,871.0302631578948,38,0.5526315789473685,0.03289473684210526,1084,5,1,3,1
CUST00539,37,30,22212.04,2,1,2,212,5,69,F,Central,Bronze,740.4013333333334,30,0.4666666666666667,0.03833333333333334,951,5,1,0,0
CUST00540,1,36,23187.46,5,3,2,532,10,48,M,East,Silver,644.0961111111111,36,0.5833333333333334,0.02638888888888889,1039,5,0,1,1
CUST00541,16,35,30514.27,3,3,4,334,10,27,M,West,Silver,871.8362857142857,35,0.4857142857142857,0.015714285714285715,1001,5,0,4,1
CUST00542,10,39,28640.99,4,4,4,444,12,36,M,West,Bronze,734.384358974359,39,0.6410256410256411,0.03205128205128205,1065,5,0,4,0
CUST00543,69,40,27280.1,1,4,3,143,8,49,F,South,Gold,682.0024999999999,40,0.6,0.04375,1005,5,1,3,2
CUST00544,13,36,29107.600000000002,3,3,4,334,10,18,M,North,Bronze,808.5444444444445,36,0.6666666666666666,0.030555555555555558,1018,5,0,2,0
CUST00545,11,28,19124.739999999998,4,1,1,411,6,22,F,East,Gold,683.0264285714285,28,0.7142857142857143,0.03392857142857143,1047,5,1,1,2
CUST00546,38,39,29627.02,2,4,4,244,10,62,M,West,Bronze,759.6671794871795,39,0.6923076923076923,0.030769230769230767,1050,5,0,4,0
CUST00547,18,29,21140.12,3,1,1,311,5,21,Other,South,Bronze,728.9696551724138,29,0.6896551724137931,0.02586206896551724,1021,5,2,3,0
CUST00548,33,35,23750.99,2,3,2,232,7,33,M,Central,Bronze,678.5997142857143,35,0.6571428571428571,0.02,1001,5,0,0,0
CUST00549,12,25,22055.98,4,1,2,412,7,41,M,West,Platinum,882.2392,25,0.68,0.05,1048,5,0,4,3
CUST00550,2,34,23103.81,5,3,2,532,10,33,M,South,Bronze,679.5238235294119,34,0.5882352941176471,0.016176470588235296,1085,5,0,3,0
CUST00551,7,40,32240.77,4,4,5,445,13,19,F,North,Bronze,806.01925,40,0.575,0.025,1057,5,1,2,0
CUST00552,32,44,33500.96,2,5,5,255,12,66,F,North,Bronze,761.3854545454545,44,0.6590909090909091,0.020454545454545454,1062,5,1,2,0
CUST00553,1,39,28642.86,5,4,4,544,13,45,F,West,Silver,734.4323076923077,39,0.5384615384615384,0.030769230769230767,1090,5,1,4,1
CUST00554,2,33,25065.85,5,2,3,523,10,49,M,West,Silver,759.571212121212,33,0.5757575757575758,0.012121212121212121,1079,5,0,4,1
CUST00555,12,38,26137.08,4,4,3,443,11,44,M,East,Bronze,687.8178947368422,38,0.5,0.024999999999999998,1041,5,0,1,0
CUST00556,7,33,24863.67,4,2,3,423,9,37,F,South,Bronze,753.4445454545454,33,0.6666666666666666,0.007575757575757576,1055,5,1,3,0
CUST00557,3,34,25813.09,5,3,3,533,11,41,M,West,Bronze,759.2085294117647,34,0.4411764705882353,0.01911764705882353,1092,5,0,4,0
CUST00558,8,45,32594.49,4,5,5,455,14,29,M,East,Bronze,724.322,45,0.6222222222222222,0.016666666666666666,1031,5,0,1,0
CUST00559,43,34,28091.75,1,3,4,134,8,67,Other,East,Bronze,826.2279411764706,34,0.5294117647058824,0.027941176470588237,1048,5,2,1,0
CUST00560,8,30,19711.83,4,1,1,411,6,52,Other,West,Silver,657.061,30,0.5,0.023333333333333334,1081,5,2,4,1
CUST00561,36,29,21769.6,2,1,2,212,5,50,F,North,Bronze,750.6758620689654,29,0.4827586206896552,0.027586206896551727,1057,5,1,2,0
CUST00562,4,43,34438.85,5,5,5,555,15,50,F,South,Bronze,800.903488372093,43,0.5348837209302325,0.04418604651162791,1070,5,1,3,0
CUST00563,13,35,24920.15,3,3,3,333,9,68,M,South,Bronze,712.0042857142857,35,0.6571428571428571,0.03571428571428571,1044,5,0,3,0
CUST00564,11,23,18101.27,4,1,1,411,6,60,M,North,Platinum,787.0117391304348,23,0.6956521739130435,0.01956521739130435,1057,5,0,2,3
CUST00565,34,32,24351.29,2,2,2,222,6,54,F,West,Platinum,760.9778125,32,0.71875,0.018750000000000003,988,5,1,4,3
CUST00566,46,39,31546.91,1,4,5,145,10,29,F,South,Gold,808.8951282051282,39,0.6666666666666666,0.038461538461538464,1049,5,1,3,2
CUST00567,35,34,25045.73,2,3,3,233,8,20,M,West,Bronze,736.6391176470588,34,0.5,0.030882352941176472,1035,5,0,4,0
CUST00568,11,35,23849.97,4,3,2,432,9,18,M,West,Bronze,681.4277142857143,35,0.5714285714285714,0.014285714285714285,1076,5,0,4,0
CUST00569,48,42,32272.61,1,5,5,155,11,50,M,East,Bronze,768.3954761904762,42,0.5,0.03333333333333333,1048,5,0,1,0
CUST00570,17,38,28548.15,3,4,4,344,11,57,F,North,Bronze,751.267105263158,38,0.5263157894736842,0.014473684210526317,1058,5,1,2,0
CUST00571,3,25,17413.53,5,1,1,511,7,27,F,West,Silver,696.5412,25,0.6,0.027999999999999997,1088,4,1,4,1
CUST00572,8,30,22237.78,4,1,2,412,7,60,F,Central,Silver,741.2593333333333,30,0.5333333333333333,0.028333333333333335,1031,5,1,0,1
CUST00573,8,42,38311.57,4,5,5,455,14,61,M,North,Gold,912.1802380952381,42,0.6666666666666666,0.02619047619047619,1087,5,0,2,2
CUST00574,29,21,11953.39,2,1,1,211,4,46,Other,South,Gold,569.2090476190476,21,0.8095238095238095,0.01904761904761905,984,4,2,3,2
CUST00575,8,34,26210.41,4,3,3,433,10,30,F,East,Bronze,770.8944117647059,34,0.5588235294117647,0.03823529411764706,1082,5,1,1,0
CUST00576,4,33,27566.06,5,2,4,524,11,29,M,South,Silver,835.3351515151516,33,0.48484848484848486,0.022727272727272728,1076,5,0,3,1
CUST00577,19,31,21847.79,3,2,2,322,7,48,M,South,Bronze,704.7674193548387,31,0.7096774193548387,0.037096774193548385,958,5,0,3,0
CUST00578,14,42,35292.24,3,5,5,355,13,63,M,North,Bronze,840.2914285714285,42,0.5476190476190477,0.02142857142857143,1051,5,0,2,0
CUST00579,2,33,22692.47,5,2,2,522,9,19,M,South,Silver,687.6506060606062,33,0.48484848484848486,0.024242424242424242,1069,5,0,3,1
CUST00580,39,37,23950.78,1,4,2,142,7,68,F,West,Bronze,647.3183783783784,37,0.8108108108108109,0.031081081081081086,1049,5,1,4,0
CUST00581,6,38,31344.63,4,4,5,445,13,67,M,South,Bronze,824.8586842105263,38,0.5526315789473685,0.04078947368421053,1077,5,0,3,0
CUST00582,3,32,30445.82,5,2,4,524,11,52,F,East,Bronze,951.431875,32,0.6875,0.0109375,1040,5,1,1,0
CUST00583,27,36,30837.23,2,3,4,234,9,40,M,East,Silver,856.5897222222222,36,0.7777777777777778,0.03333333333333333,1002,5,0,1,1
CUST00584,1,44,29788.64,5,5,4,554,14,34,M,Central,Silver,677.0145454545454,44,0.7045454545454546,0.035227272727272725,1090,5,0,0,1
CUST00585,34,38,34015.8,2,4,5,245,11,43,M,East,Bronze,895.1526315789474,38,0.6052631578947368,0.019736842105263157,1028,5,0,1,0
CUST00586,39,41,24297.95,1,5,2,152,8,25,M,South,Gold,592.6329268292683,41,0.5609756097560976,0.03414634146341464,1050,5,0,3,2
CUST00587,49,32,28070.77,1,2,4,124,7,46,F,East,Bronze,877.2115625,32,0.53125,0.0109375,1045,5,1,1,0
CUST00588,30,42,32097.48,2,5,5,255,12,43,F,North,Bronze,764.2257142857143,42,0.4523809523809524,0.02142857142857143,1009,5,1,2,0
CUST00589,22,40,33268.54,3,4,5,345,12,27,F,East,Silver,831.7135000000001,40,0.625,0.015,1045,5,1,1,1
CUST00590,34,44,31893.53,2,5,5,255,12,43,F,West,Silver,724.8529545454545,44,0.5909090909090909,0.017045454545454544,1055,5,1,4,1
CUST00591,11,34,22960.35,4,3,2,432,9,51,M,North,Platinum,675.3044117647058,34,0.5882352941176471,0.029411764705882353,1063,5,0,2,3
CUST00592,4,32,29138.33,5,2,4,524,11,68,M,Central,Bronze,910.5728125,32,0.53125,0.0359375,1087,5,0,0,0
CUST00593,2,40,24775.28,5,4,3,543,12,58,M,West,Silver,619.382,40,0.65,0.034999999999999996,1038,5,0,4,1
CUST00594,6,25,21060.93,4,1,1,411,6,24,F,South,Silver,842.4372,25,0.72,0.036000000000000004,1080,5,1,3,1
CUST00595,17,38,20064.57,3,4,1,341,8,21,M,South,Gold,528.015,38,0.631578947368421,0.034210526315789476,1066,5,0,3,2
CUST00596,57,32,20710.88,1,2,1,121,4,67,M,South,Bronze,647.215,32,0.6875,0.029687500000000002,1016,5,0,3,0
CUST00597,16,26,14951.05,3,1,1,311,5,62,F,West,Silver,575.0403846153846,26,0.5,0.032692307692307694,1076,5,1,4,1
CUST00598,28,44,32513.63,2,5,5,255,12,28,M,West,Silver,738.9461363636364,44,0.5454545454545454,0.026136363636363638,1060,5,0,4,1
CUST00599,8,40,33662.01,4,4,5,445,13,46,M,West,Bronze,841.55025,40,0.6,0.02,1087,5,0,4,0
CUST00600,3,39,30825.7,5,4,4,544,13,53,M,North,Bronze,790.4025641025642,39,0.5897435897435898,0.03461538461538462,1065,5,0,2,0
CUST00601,89,30,20695.32,1,1,1,111,3,42,F,North,Bronze,689.8439999999999,30,0.6333333333333333,0.021666666666666667,999,5,1,2,0
CUST00602,9,31,21747.43,4,2,2,422,8,38,F,South,Silver,701.53,31,0.7741935483870968,0.024193548387096774,1069,5,1,3,1
CUST00603,27,36,24391.24,2,3,2,232,7,53,F,East,Gold,677.5344444444445,36,0.5277777777777778,0.0125,1062,5,1,1,2
CUST00604,13,23,22168.65,3,1,2,312,6,27,M,South,Silver,963.8543478260871,23,0.43478260869565216,0.043478260869565216,1006,4,0,3,1
CUST00605,13,33,20960.97,3,2,1,321,6,54,Other,Central,Silver,635.1809090909092,33,0.5454545454545454,0.024242424242424242,991,5,2,0,1
CUST00606,2,33,29792.79,5,2,4,524,11,26,F,North,Silver,902.8118181818182,33,0.696969696969697,0.034848484848484844,1006,5,1,2,1
CUST00607,34,40,28227.8,2,4,4,244,10,41,M,West,Bronze,705.6949999999999,40,0.675,0.021249999999999998,1061,5,0,4,0
CUST00608,7,40,31763.47,4,4,5,445,13,52,F,North,Bronze,794.08675,40,0.6,0.026250000000000002,1077,5,1,2,0
CUST00609,16,24,16956.84,3,1,1,311,5,66,M,West,Bronze,706.535,24,0.625,0.03125,1067,5,0,4,0
CUST00610,119,33,25543.420000000002,1,2,3,123,6,52,F,Central,Bronze,774.0430303030304,33,0.45454545454545453,0.021212121212121213,956,5,1,0,0
CUST00611,56,33,28732.36,1,2,4,124,7,65,F,Central,Bronze,870.6775757575758,33,0.5757575757575758,0.025757575757575757,1024,5,1,0,0
CUST00612,38,43,32480.25,2,5,5,255,12,53,M,North,Silver,755.3546511627907,43,0.6511627906976745,0.019767441860465116,1050,5,0,2,1
CUST00613,2,36,28241.06,5,3,4,534,12,35,Other,West,Bronze,784.473888888889,36,0.5277777777777778,0.022222222222222223,1023,5,2,4,0
CUST00614,15,38,23266.59,3,4,2,342,9,66,F,Central,Bronze,612.2786842105263,38,0.5526315789473685,0.042105263157894736,1071,5,1,0,0
CUST00615,52,37,31747.02,1,4,5,145,10,56,F,South,Bronze,858.0275675675675,37,0.5945945945945946,0.03108108108108108,1014,5,1,3,0
CUST00616,47,35,22707.69,1,3,2,132,6,49,M,South,Bronze,648.7911428571429,35,0.5428571428571428,0.015714285714285715,1048,5,0,3,0
CUST00617,10,44,39215.69,4,5,5,455,14,41,M,West,Gold,891.2656818181819,44,0.5681818181818182,0.029545454545454545,1080,5,0,4,2
CUST00618,4,37,30232.06,5,4,4,544,13,40,M,North,Gold,817.0827027027027,37,0.6216216216216216,0.032432432432432434,1022,5,0,2,2
CUST00619,5,30,19947.11,5,1,1,511,7,49,F,Central,Silver,664.9036666666667,30,0.7,0.008333333333333333,1090,5,1,0,1
CUST00620,45,29,23013.91,1,1,2,112,4,54,M,North,Bronze,793.5831034482759,29,0.6551724137931034,0.032758620689655175,958,5,0,2,0
CUST00621,16,43,33717.41,3,5,5,355,13,29,F,South,Silver,784.1258139534884,43,0.6744186046511628,0.013953488372093025,957,5,1,3,1
CUST00622,61,24,16503.14,1,1,1,111,3,66,F,Central,Gold,687.6308333333333,24,0.5833333333333334,0.04583333333333334,1010,5,1,0,2
CUST00623,58,43,37433.56,1,5,5,155,11,30,M,North,Silver,870.5479069767441,43,0.627906976744186,0.020930232558139535,1035,5,0,2,1
CUST00624,10,41,27564.27,4,5,4,454,13,40,F,East,Bronze,672.2992682926829,41,0.6585365853658537,0.025609756097560978,1084,5,1,1,0
CUST00625,14,44,33920.73,3,5,5,355,13,42,M,West,Silver,770.9256818181819,44,0.6136363636363636,0.023863636363636365,1060,5,0,4,1
CUST00626,8,27,16851.73,4,1,1,411,6,52,Other,West,Gold,624.1381481481482,27,0.6666666666666666,0.018518518518518517,1023,5,2,4,2
CUST00627,13,36,25276.69,3,3,3,333,9,58,F,East,Silver,702.1302777777778,36,0.6944444444444444,0.022222222222222223,1069,5,1,1,1
CUST00628,13,29,24469.63,3,1,2,312,6,47,M,South,Silver,843.7803448275862,29,0.6206896551724138,0.015517241379310345,1061,5,0,3,1
CUST00629,45,34,21205.08,1,3,1,131,5,34,M,Central,Bronze,623.6788235294118,34,0.5882352941176471,0.01911764705882353,1007,5,0,0,0
